time_s;signal1;signal2
5.95;0.20156118143460147;-0.27188976377952556
5.96;0.2277468354430383;-0.25398425196850377
5.97;0.24317299578059087;-0.24678740157480303
5.98;0.28756118143460374;-0.23058267716535272
5.99;0.3492658227848119;-0.20899212598425143
6.0;0.3654008438818565;-0.1779527559055119
6.01;0.3229789029535868;-0.13477165354330742
6.0200000000000005;0.303645569620257;-0.10056692913385776
6.03;0.35378059071730306;-0.09337007874015703
6.04;0.40249789029536037;-0.08352755905511496
6.05;0.4294936708860775;-0.033149606299209745
6.0600000000000005;0.456489451476797;0.017228346456699947
6.07;0.4161434599156086;0.036188976377953604
6.08;0.36600843881856654;0.05058267716535389
6.09;0.4215274261603317;0.035401574803151155
6.1000000000000005;0.5256540084388214;0.006614173228345677
6.11;0.5799746835443039;-0.032897637795276616
6.12;0.583831223628692;-0.08327559055118182
6.13;0.5519915611814351;-0.12477165354330699
6.140000000000001;0.44015189873417304;-0.14636220472441022
6.15;0.32645569620253223;-0.16015748031496077
6.16;0.19918987341772285;-0.11697637795275638
6.17;0.07192405063291346;-0.073795275590552
6.18;0.05610126582278497;-0.08428346456692887
6.19;0.048388185654008056;-0.0986771653543316
6.2;0.06362869198312293;-0.11307086614173263
6.21;0.08676793248945089;-0.12746456692913352
6.22;0.09490295358649803;-0.11385826771653712
6.23;0.09104641350210957;-0.07787401574803018
6.24;0.10987341772152066;-0.06570078740157555
6.25;0.16772151898734308;-0.09448818897637856
6.26;0.21242194092826983;-0.11165354330708605
6.2700000000000005;0.1969957805907158;-0.07566929133857911
6.28;0.18156962025316314;-0.03968503937007535
6.29;0.26171308016877676;-0.03937007874015741
6.3;0.34270042194092154;-0.03937007874015741
6.3100000000000005;0.36794092827004193;0.0010866141732275778
6.32;0.3795105485232065;0.05146456692913269
6.33;0.4029367088607586;0.09299212598425087
6.34;0.43378902953586396;0.12897637795275463
6.3500000000000005;0.47451476793249114;0.18031496062992347
6.36;0.5285063291139231;0.25228346456692796
6.37;0.551223628691987;0.2985039370078758
6.38;0.4740928270042239;0.2625196850393722
6.390000000000001;0.3963797468354409;0.22074015748031137
6.4;0.30767932489451316;0.06960629921259573
6.41;0.2189789029535854;-0.08152755905511988
6.42;0.3164725738396631;-0.09615748031496064
6.43;0.4437383966244725;-0.08896062992125991
6.44;0.3916624472573765;-0.09146456692913431
6.45;0.25282700421940824;-0.09866141732283475
6.46;0.16082700421941012;-0.09537007874015782
6.47;0.11840506329114035;-0.08097637795275636
6.48;0.12074261603376144;-0.08585826771653837
6.49;0.22872573839662996;-0.13623622047244346
6.5;0.32194092827004117;-0.178740157480314
6.51;0.2949451476793251;-0.15714960629921268
6.5200000000000005;0.2679493670886067;-0.13555905511810945
6.53;0.2977974683544313;-0.1404881889763781
6.54;0.33250632911392475;-0.14768503937007885
6.55;0.3417721518987342;-0.15488188976377956
6.5600000000000005;0.3417721518987342;-0.16207874015748094
6.57;0.3564810126582297;-0.15359055118110085
6.58;0.38347679324894574;-0.13199999999999953
6.59;0.41872573839662386;-0.08474015748031608
6.6000000000000005;0.46886075949367445;0.008818897637801831
6.61;0.5183459915611844;0.10237795275591144
6.62;0.5646244725738424;0.19593700787402113
6.63;0.6109029535865004;0.2894960629921308
6.640000000000001;0.679864978902963;0.34072440944882565
6.65;0.7492827004219499;0.3911023622047308
6.66;0.5773670886075812;0.3103622047244027
6.67;0.34211814345992236;0.19521259842520017
6.68;0.2419578059071737;-0.011212598425178882
6.69;0.23038818565400834;-0.2774960629921299
6.7;0.2797468354430393;-0.3941732283464558
6.71;0.41472573839662497;-0.30061417322834616
6.72;0.4786160337552766;-0.21851968503937066
6.73;0.30121518987341256;-0.1753385826771641
6.74;0.1315611814345988;-0.13527559055118052
6.75;0.15084388185653957;-0.17125984251968426
6.76;0.17012658227848035;-0.207244094488188
6.7700000000000005;0.2517805907173046;-0.20647244094488157
6.78;0.34433755274262057;-0.19927559055118085
6.79;0.36018565400843855;-0.19207874015748025
6.8;0.3370464135021105;-0.1848818897637797
6.8100000000000005;0.3248945147679325;-0.1708503937007867
6.82;0.3248945147679325;-0.1492598425196845
6.83;0.3403713080168786;-0.13385826771653542
6.84;0.39436286919831287;-0.13385826771653542
6.8500000000000005;0.44265822784810105;-0.1288976377952709
6.86;0.4388016877637128;-0.07851968503936566
6.87;0.43494514767932463;-0.028141732283460452
6.88;0.4451308016877637;0.048440944881889825
6.890000000000001;0.45670042194092825;0.12760629921259856
6.9;0.4849789029535855;0.2275590551181073
6.91;0.5196877637130789;0.3355118110236185
6.92;0.5523375527426148;0.37814173228346515
6.93;0.5831898734177201;0.36374803149606366
6.94;0.5167088607594879;0.2871496062992081
6.95;0.2660337552742675;0.09283464566929583
6.96;0.06457383966244332;-0.08787401574802467
6.97;0.12627848101265396;-0.1958267716535357
6.98;0.1879831223628701;-0.30377952755905635
6.99;0.2534261603375533;-0.20941732283464504
7.0;0.31898734177215204;-0.10866141732283471
7.01;0.25500421940928664;-0.08661417322834652
7.0200000000000005;0.15473417721518964;-0.08661417322834652
7.03;0.2008270042194067;-0.0823464566929136
7.04;0.34737552742615674;-0.07514960629921287
7.05;0.4096202531645589;-0.07086614173228356
7.0600000000000005;0.3479156118143429;-0.07086614173228356
7.07;0.3129451476793278;-0.07086614173228356
7.08;0.3746497890295383;-0.07086614173228356
7.09;0.4339409282700415;-0.07127559055118166
7.1000000000000005;0.4108016877637114;-0.08566929133858381
7.11;0.3876624472573833;-0.10006299212598468
7.12;0.41637130801687816;-0.11445669291338605
7.13;0.4549367088607598;-0.12885039370078752
7.140000000000001;0.4909873417721551;-0.07285039370077895
7.15;0.5256962025316485;0.02070866141733063
7.16;0.5621940928270065;0.11426771653543852
7.17;0.6007594936708867;0.2078267716535444
7.18;0.6361350210970459;0.2914645669291325
7.19;0.6631308016877654;0.3490393700787435
7.2;0.6715611814345893;0.40031496062992045
7.21;0.4864472573839575;0.385921259842519
7.22;0.3013333333333256;0.37152755905511753
7.23;0.13009282700421076;0.13059842519683693
7.24;-0.0395949367088545;-0.13568503937006893
7.25;0.06497890295357209;-0.19212598425197044
7.26;0.28094514767930917;-0.16333858267716744
7.2700000000000005;0.3295105485232057;-0.14207874015748015
7.28;0.22538396624472543;-0.1276850393700787
7.29;0.14578902953586514;-0.12292913385826768
7.3;0.11493670886075982;-0.13732283464566913
7.3100000000000005;0.10274261603376184;-0.14327559055117814
7.32;0.199156118143462;-0.1000944881889754
7.33;0.29556962025316214;-0.056913385826772675
7.34;0.2700084388185665;-0.06201574803149581
7.3500000000000005;0.23915611814345847;-0.06921259842519728
7.36;0.2736540084388209;-0.037606299212596665
7.37;0.3276455696202551;0.005574803149607815
7.38;0.3681687763713082;0.0068661417322832645
7.390000000000001;0.399021097046415;-0.021921259842521044
7.4;0.4283544303797473;-0.04503937007874037
7.41;0.4553502109704644;-0.059433070866141934
7.42;0.48075949367088616;-0.05458267716535399
7.43;0.500042194092827;0.02458267716535424
7.44;0.5200675105485284;0.10387401574803859
7.45;0.5817721518987389;0.19023622047244748
7.46;0.6434767932489495;0.2765984251968563
7.47;0.6795949367088606;0.3092440944881888
7.48;0.7104472573839662;0.3308346456692911
7.49;0.5237130801687883;0.23245669291339205
7.5;0.21518987341773532;0.06692913385827509
7.51;0.08484388185653588;-0.11815748031495003
7.5200000000000005;0.16968776371308297;-0.32686614173229017
7.53;0.2330886075949368;-0.41743307086613823
7.54;0.23694514767932476;-0.1799370078740234
7.55;0.24168776371307896;0.03826771653543409
7.5600000000000005;0.257113924050633;0.02387401574803135
7.57;0.27254008438818567;0.009480314960629892
7.58;0.3427848101265819;-0.024094488188976235
7.59;0.4199156118143452;-0.06007874015747998
7.6000000000000005;0.38362869198311883;-0.04566929133858121
7.61;0.29878481012658265;-0.009685039370078925
7.62;0.26725738396624416;0.022614173228345545
7.63;0.286540084388185;0.05140157480314846
7.640000000000001;0.30707172995780707;0.07086614173228334
7.65;0.33021097046413594;0.07086614173228334
7.66;0.3580590717299597;0.058173228346453415
7.67;0.4159071729957821;-0.03538582677165618
7.68;0.4737552742616046;-0.12894488188976577
7.69;0.4841012658227853;-0.09294488188976091
7.7;0.49181434599156126;-0.049763779527558186
7.71;0.5141687763713081;0.020740157480315206
7.72;0.5411645569620254;0.09990551181102333
7.73;0.5527426160337554;0.19551181102363058
7.74;0.5527426160337554;0.3034645669291417
7.75;0.537974683544302;0.35629921259842334
7.76;0.49940928270042184;0.32031496062992104
7.7700000000000005;0.43155274261602355;0.27031496062991534
7.78;0.2425822784810036;0.16236220472440419
7.79;0.05583966244726366;0.0550236220472434
7.8;0.20624472573840194;0.04062992125984194
7.8100000000000005;0.3566497890295536;0.0262362204724392
7.82;0.45971308016878054;0.00595275590551082
7.83;0.5522700421940889;-0.015637795275589617
7.84;0.5305991561181503;-0.010015748031497733
7.8500000000000005;0.4418987341772147;0.011574803149606377
7.86;0.4060421940928268;0.029984251968503857
7.87;0.4368945147679322;0.04437795275590532
7.88;0.4481687763713086;0.051464566929133974
7.890000000000001;0.4018902953586465;0.03707086614173123
7.9;0.36016877637130923;0.023622047244094446
7.91;0.3833080168776374;0.023622047244094446
7.92;0.40644725738396553;0.023622047244094446
7.930000000000001;0.4498902953586519;0.010992125984251323
7.94;0.49616877637130974;-0.0034015748031501376
7.95;0.5078902953586496;-0.032677165354331836
7.96;0.5040337552742614;-0.0686614173228356
7.97;0.5233670886075947;-0.07579527559055126
7.98;0.5657890295358667;-0.05420472440944792
7.99;0.5961434599156119;-0.023606299212598072
8.0;0.6;0.02677165354330703
8.01;0.6110717299578055;0.08253543307086544
8.02;0.6727763713080162;0.17609448818897513
8.03;0.7344810126582267;0.2696535433070848
8.040000000000001;0.5650295358649648;0.2755905511811023
8.05;0.37991561181434813;0.2755905511811023
8.06;0.3189029535864987;0.08708661417323774
8.07;0.2996202531645578;-0.16480314960628822
8.08;0.34730801687763213;-0.22318110236220937
8.09;0.4475780590717243;-0.1296220472440998
8.1;0.4918987341772183;-0.057480314960632245
8.11;0.4417637130801722;-0.021496062992128494
8.120000000000001;0.3980084388185638;0.0065511811023614515
8.13;0.3825822784810111;-0.0006456692913392788
8.14;0.3671561181434585;-0.007842519685040007
8.15;0.3325316455696173;-0.007874015748031482
8.16;0.29782278481012386;-0.007874015748031482
8.17;0.3409620253164601;-0.013685039370079234
8.18;0.4026666666666706;-0.020881889763779964
8.19;0.44765400843881875;-0.03699212598425217
8.2;0.4823628691983094;-0.0585826771653527
8.21;0.5187341772151915;-0.055354330708659805
8.22;0.5572995780590733;-0.019370078740156053
8.23;0.5827510548523201;-0.0026141732283479716
8.24;0.5673248945147675;-0.04579527559055245
8.25;0.5542194092827012;-0.08307086614173091
8.26;0.5812151898734182;-0.01829921259842425
8.27;0.6082109704641354;0.046472440944882426
8.28;0.6218396624472566;0.08629921259842273
8.290000000000001;0.6334092827004222;0.12228346456692994
8.3;0.6554430379746833;0.20220472440944792
8.31;0.6824388185654003;0.3029606299212584
8.32;0.5979071729957848;0.2696692913385864
8.33;0.39736708860760045;0.09694488188976857
8.34;0.30280168776370797;-0.017102362204725108
8.35;0.45320675105484626;0.004488188976377084
8.36;0.5790379746835472;0.023622047244094446
8.370000000000001;0.513476793248937;0.023622047244094446
8.38;0.44791561181433837;0.023622047244094446
8.39;0.3680759493670796;0.03028346456692989
8.4;0.28708860759492816;0.03748031496063062
8.41;0.2857299578059083;0.018141732283463368
8.42;0.31272573839662327;-0.010645669291337215
8.43;0.3481940928270004;-0.05129133858267261
8.44;0.3906160337552702;-0.10166929133857783
8.45;0.4191139240506325;-0.11826771653543745
8.46;0.4229704641350213;-0.0750866141732253
8.47;0.4328270042194116;-0.031905511811020845
8.48;0.4713924050632933;0.011275590551183538
8.49;0.509957805907175;0.05445669291338792
8.5;0.49156118143459987;0.0480314960629923
8.51;0.4722784810126606;0.04083464566929215
8.52;0.4929282700421916;0.02790551181102474
8.53;0.5237805907172993;0.01351181102362211
8.540000000000001;0.5734008438818656;0.03851968503937751
8.55;0.6351054852320712;0.08889763779527864
8.56;0.682227848101266;0.16346456692913464
8.57;0.7092236286919831;0.2714173228346458
8.58;0.7093839662447262;0.3226141732283472
8.59;0.6206835443037985;0.18587401574803303
8.6;0.5345147679324899;0.05007874015748226
8.61;0.5036624472573846;-0.06507086614172963
8.620000000000001;0.47281012658227395;-0.18022047244096198
8.63;0.5079493670886109;-0.18453543307086515
8.64;0.554227848101265;-0.17014173228346474
8.65;0.5232911392405096;-0.12692913385827045
8.66;0.4538734177215228;-0.06935433070866451
8.67;0.44544303797468;-0.03247244094488271
8.68;0.5032911392405024;-0.018078740157481253
8.69;0.5207341772151959;-0.007874015748031482
8.700000000000001;0.43974683544303006;-0.007874015748031482
8.71;0.3754177215189947;-0.007874015748031482
8.72;0.45640506329114616;-0.007874015748031482
8.73;0.5373924050632976;-0.007874015748031482
8.74;0.5160843881856517;-0.02762204724409601
8.75;0.4852320675105464;-0.049212598425198206
8.76;0.4683881856540077;0.0023937007874064234
8.77;0.45681856540084326;0.08155905511811454
8.78;0.4514767932489452;0.10648818897637784
8.790000000000001;0.4514767932489452;0.08489763779527346
8.8;0.45417721518987375;0.05826771653543169
8.81;0.46189029535865006;0.022283464566928042
8.82;0.48146835443038166;-0.010204724409449133
8.83;0.562455696202533;-0.02459842519685059
8.84;0.6434430379746843;-0.03899212598425206
8.85;0.6831223628691954;0.009685039370074963
8.86;0.7216877637130739;0.06006299212597599
8.870000000000001;0.563333333333335;0.05955905511811024
8.88;0.3512236286919862;0.045165354330708785
8.89;0.2980759493670876;0.06516535433070772
8.9;0.35206751054852176;0.10834645669291221
8.91;0.37134177215189973;0.08674015748031873
8.92;0.3404894514767944;-0.02840944881889315
8.93;0.30367088607595194;-0.1340157480314928
8.94;0.2458227848101296;-0.20598425196850023
8.950000000000001;0.19000000000000059;-0.2744094488188933
8.96;0.1938565400843887;-0.23842519685038963
8.97;0.1977130801687768;-0.20244094488188596
8.98;0.23088607594937097;-0.06919685039368553
8.99;0.26945147679325254;0.08193700787403008
9.0;0.29535864978903015;0.020472440944875728
9.01;0.31464135021096945;-0.15225196850392808
9.02;0.3339240506329095;-0.20702362204725214
9.03;0.3532067510548502;-0.12785826771654402
9.040000000000001;0.37248945147679446;-0.0567559055118079
9.05;0.3917721518987353;-0.00637795275590268
9.06;0.4121181434599173;0.033417322834642264
9.07;0.4429704641350225;-0.031354330708664405
9.08;0.47382278481012774;-0.09612598425197108
9.09;0.5081603375527413;-0.1674015748031467
9.1;0.542869198312232;-0.23937007874014826
9.11;0.5941350210970407;-0.2134960629921324
9.120000000000001;0.651983122362878;-0.14872440944880896
9.13;0.6732236286919814;-0.057385826771637116
9.14;0.6616540084388179;0.05776377952756542
9.15;0.6317721518987345;0.07771653543307158
9.16;0.5662109704641357;-0.08781102362204549
9.17;0.5064725738396629;-0.2522519685039344
9.18;0.47947679324894577;-0.41058267716535074
9.19;0.45248101265822865;-0.5689133858267671
9.200000000000001;0.40691983122362213;-0.4362204724409245
9.21;0.3606413502109641;-0.29228346456690957
9.22;0.33826160337552635;-0.3211653543307139
9.23;0.3228354430379749;-0.4003307086614156
9.24;0.34585654008438504;-0.4668346456692878
9.25;0.39599156118143114;-0.5244094488188937
9.26;0.4230886075949372;-0.5074645669291432
9.27;0.41537552742616096;-0.3779212598425299
9.28;0.4149535864978881;-0.25896062992126656
9.290000000000001;0.44194936708861;-0.17979527559054437
9.3;0.4682700421940926;-0.10346456692913793
9.31;0.46441350210970433;-0.15384251968504314
9.32;0.46055696202531615;-0.20422047244094835
9.33;0.46634599156118184;-0.21859842519685088
9.34;0.4740590717299582;-0.22579527559055163
9.35;0.541518987341777;-0.2237007874015745
9.36;0.6417890295358692;-0.21650393700787376
9.370000000000001;0.7050210970464169;-0.20930708661417202
9.38;0.7243037974683562;-0.2021102362204719
9.39;0.7404725738396627;-0.19491338582677156
9.4;0.748185654008439;-0.1877165354330707
9.41;0.7474683544303785;-0.18692913385826845
9.42;0.6510548523206745;-0.25889763779527597
9.43;0.5546413502109706;-0.33086614173228346
9.44;0.5615189873417706;-0.2936062992126025
9.450000000000001;0.5808016877637132;-0.24322834645669245
9.46;0.5076962025316477;-0.2790551181102348
9.47;0.3958565400843911;-0.35102362204724225
9.48;0.33579746835443075;-0.3746771653543314
9.49;0.3242278481012662;-0.35308661417322923
9.5;0.32278481012658133;-0.31496062992126306
9.51;0.3420675105485221;-0.24299212598425557
9.52;0.3618902953586483;-0.17303937007874332
9.53;0.3850295358649774;-0.11546456692913738
9.540000000000001;0.40816877637131066;-0.05788976377952121
9.55;0.3982700421940917;-0.13732283464567807
9.56;0.38670042194092713;-0.22368503937008702
9.57;0.4104725738396655;-0.24959055118110302
9.58;0.44518143459915893;-0.25678740157480373
9.59;0.4599156118143459;-0.24741732283464501
9.6;0.4599156118143459;-0.2258267716535446
9.61;0.4673839662447235;-0.2153858267716528
9.620000000000001;0.4866666666666677;-0.2225826771653548
9.63;0.5120928270042219;-0.2125826771653502
9.64;0.5622278481012681;-0.13341732283464197
9.65;0.6121097046413514;-0.05464566929133676
9.66;0.6391054852320684;-0.011464566929132378
9.67;0.6661012658227856;0.031716535433072
9.68;0.6613670886075954;0.11634645669290909
9.69;0.6497974683544319;0.2099055118110112
9.700000000000001;0.5819409282700361;0.14818897637794362
9.71;0.48167088607593567;-0.0029448818897842843
9.72;0.4382109704641387;-0.12837795275591846
9.73;0.4652067510548537;-0.22193700787402043
9.74;0.4862278481012658;-0.324787401574801
9.75;0.4900843881856539;-0.45433070866141445
9.76;0.4963713080168765;-0.5692598425196874
9.77;0.5349367088607582;-0.49009448818897916
9.78;0.5735021097046398;-0.4109291338582709
9.790000000000001;0.5542531645569586;-0.32541732283463437
9.8;0.5272573839662414;-0.2390551181102255
9.81;0.5296877637130812;-0.14270866141731667
9.82;0.5451139240506326;-0.04195275590551442
9.83;0.3889957805907407;0.007874015748031482
9.84;0.06504641350213503;0.007874015748031482
9.85;-0.16223628691982966;0.007874015748031482
9.86;-0.18151898734177047;0.007874015748031482
9.870000000000001;-0.2027932489451505;0.007874015748031482
9.88;-0.23750210970464394;0.007874015748031482
9.89;-0.2722109704641374;0.007874015748031482
9.9;-0.23797468354430135;0.007874015748031482
9.91;-0.1994092827004197;0.007874015748031482
9.92;-0.1608438818565381;0.007874015748031482
9.93;-0.12227848101265656;0.007874015748031482
9.94;-0.10766244725738412;0.007874015748031482
9.950000000000001;-0.11151898734177293;0.007874015748031482
9.96;-0.09650632911391606;0.007874015748031482
9.97;-0.050227848101261935;0.007874015748031482
9.98;-0.003949367088607811;0.007874015748031482
9.99;0.04232911392404631;0.007874015748031482
10.0;0.08860759493670042;0.007874015748031482
